file,seg_idx,cls,band_2500_4300,crest_factor,impulse_factor,kurtosis,mean,peak,peak_freq,pp_amp,rms,shape_factor,skew,spec_bw,spec_centroid,spec_entropy,spec_rolloff95,std,stft_kurt,stft_mean,stft_skew,stft_std,zcr
12kHz_DE_data/B/0007/B007_0.mat,10,B,0.8916259252146794,4.309432489963316,5.383974821790378,-0.07593110976424633,-0.0008223122719555249,0.5916882753372192,3231.4453125,1.0896148383617401,0.1373007412718389,1.249346598256374,-0.0025392808140589944,759.2883416719907,2987.7234112775413,7.904302,3509.765625,0.13729827878135922,16.448360443115234,0.0025748705957084894,3.5379555225372314,0.004371367860585451,0.5052921076756396
12kHz_DE_data/B/0007/B007_0.mat,11,B,0.907602139890733,3.6429081862204042,4.561388594279996,-0.019982040367455767,-0.001060739917588459,0.5034493803977966,3445.3125,0.9931284189224243,0.13819985425339343,1.2521283439151203,0.023395800681693595,701.509039097487,3015.734864048585,7.8629904,3509.765625,0.13819578338895303,16.27289581298828,0.002589853247627616,3.5153636932373047,0.00440281443297863,0.5094591215934661
12kHz_DE_data/B/0007/B007_0.mat,12,B,0.9095011114659026,3.809204765703897,4.772862745452355,-0.011557135315949374,-0.0013744562596354323,0.5265151262283325,3263.671875,1.0410467386245728,0.13822179657155537,1.2529814066154183,0.011474710473207368,711.0726090474923,3024.7425615504562,7.8253617,3495.1171875,0.1382149627119249,14.684215545654297,0.0025853747501969337,3.4151878356933594,0.0044168527238070965,0.5101258438203183
12kHz_DE_data/B/0007/B007_0.mat,13,B,0.9170301472835669,3.9119656200100903,4.872836850338663,-0.10533378254031422,-0.0015124719980097628,0.5439323782920837,3263.671875,1.0704475045204163,0.13904324094923123,1.245623638760672,0.006086770475376812,680.5438757242663,3051.869453854456,7.806694,3506.8359375,0.13903501459028658,16.38811492919922,0.002582770539447665,3.5639774799346924,0.004457498900592327,0.5130427535627969
12kHz_DE_data/B/0007/B007_0.mat,14,B,0.9093542241976966,4.0882279078701105,5.105351461857802,-0.015920039868464908,-0.0014590037564163746,0.5702468752861023,3263.671875,1.123563826084137,0.13948509920013288,1.2487932612546038,0.008731572716476994,711.9093686908967,3033.6544301065155,7.80306,3498.046875,0.1394774684560545,16.578901290893555,0.002592000411823392,3.5897982120513916,0.004484192933887243,0.5107092257688141
12kHz_DE_data/B/0007/B007_1.mat,0,B,0.9229388867705199,4.571708333959832,5.738903144949477,0.09287928005150148,-0.0002617213169982809,0.6357777118682861,3372.0703125,1.2310958504676819,0.13906786378758965,1.2553082405275402,0.005484144549888096,661.0982094957016,3063.60109269355,7.653358,3480.46875,0.13906761751175511,17.334489822387695,0.002536258427426219,3.6258654594421387,0.004425047431141138,0.5162930244187015
12kHz_DE_data/B/0007/B007_1.mat,1,B,0.9228311455154723,4.588465231603989,5.743012686447096,0.057476634111201186,-0.00043346947590479584,0.6357777118682861,3372.0703125,1.2310958504676819,0.13855999332514263,1.251619527777933,0.02104839118914488,662.5010431058795,3062.2620483036603,7.6645436,3480.46875,0.1385593152930435,17.553930282592773,0.0025473423302173615,3.665369749069214,0.004454912152141333,0.516043003583632
12kHz_DE_data/B/0007/B007_1.mat,2,B,0.9176055129556628,3.909673238409716,4.891167949943447,-0.02745651849694042,-0.00048727612141552377,0.5272578001022339,3372.0703125,1.0532293319702148,0.13485981255885968,1.2510426451640473,0.03844747857883416,679.9578457618629,3048.3899145079668,7.8670225,3489.2578125,0.13485893224177725,15.451862335205078,0.002506108256056905,3.4708826541900635,0.004314366262406111,0.5143761980165014
12kHz_DE_data/B/0007/B007_1.mat,3,B,0.9208068507962084,3.5550050310327506,4.4497765705702585,-0.10017267481562397,-0.0004301395360622185,0.48666226863861084,3477.5390625,0.9455349147319794,0.13689495918763228,1.2516934664492068,0.03743815288860964,674.5544426999945,3065.714498757302,7.8410344,3506.8359375,0.13689428341228507,15.120233535766602,0.002537917345762253,3.47214412689209,0.004426358733326197,0.514626218851571
12kHz_DE_data/B/0007/B007_1.mat,4,B,0.9204105451978598,4.751882894565397,5.954208140876156,-0.019948364961304588,-0.0001659252601721164,0.6635408997535706,3477.5390625,1.2510753870010376,0.13963746886685546,1.253020807318965,0.026465471667312647,673.4960731771756,3063.464709296907,7.807952,3486.328125,0.1396373702858589,16.756576538085938,0.0025606679264456034,3.6206064224243164,0.004496599081903696,0.5159596633052754
12kHz_DE_data/B/0007/B007_1.mat,5,B,0.9193702497618497,4.7149431526893215,5.901965821767239,-0.005206114283200058,8.196433100518637e-05,0.6635408997535706,3477.5390625,1.2510753870010376,0.14073147400947633,1.2517575781075796,0.022675815444909906,679.1554200224429,3070.5852378483596,7.802479,3503.90625,0.14073145014078534,21.0628662109375,0.002544901566579938,3.9185190200805664,0.004521546885371208,0.5162096841403451
12kHz_DE_data/B/0007/B007_1.mat,6,B,0.9227427099025391,3.6907933791351915,4.621497843913338,-0.003827900305805265,7.15008332593546e-05,0.5175249576568604,3477.5390625,1.030001163482666,0.14022051751226275,1.2521692138082423,0.011775580619783219,663.2932854814007,3070.26860556609,7.706053,3492.1875,0.14022049928251443,18.549867630004883,0.0025521619245409966,3.701723575592041,0.004496006760746241,0.5138761563463622
12kHz_DE_data/B/0007/B007_1.mat,7,B,0.9167493512007016,3.7454027965540937,4.685304921239534,0.010265081002368337,6.229611389706709e-05,0.5175117254257202,3477.5390625,1.0249657034873962,0.1381725153561866,1.2509482092330027,-0.0002975743435956939,691.1890245475421,3044.5960250309677,7.881318,3498.046875,0.13817250131285103,15.978912353515625,0.0025460838805884123,3.5382137298583984,0.004453712608665228,0.517626468872406
12kHz_DE_data/B/0007/B007_1.mat,8,B,0.9184771530870479,3.9716404418625526,4.958192448652675,-0.03737686402201179,0.00012377781398299704,0.5509733557701111,3477.5390625,1.039909690618515,0.13872689731897112,1.2483991240384604,0.007907844388014493,689.2367526941957,3058.617774728252,7.824121,3506.8359375,0.13872684209914504,15.692787170410156,0.002567180199548602,3.5326759815216064,0.0045060692355036736,0.5197099758313193
12kHz_DE_data/B/0007/B007_1.mat,9,B,0.9202970347549936,3.9353170974393996,4.907228359330332,-0.08405879935724014,5.6651479562409196e-05,0.5509733557701111,3477.5390625,1.066386640071869,0.14000735954027152,1.246971524223112,0.008737030168743913,673.5095168781419,3058.5859354649765,7.923977,3495.1171875,0.14000734807876591,17.35224151611328,0.002563713351264596,3.640345573425293,0.0045318324118852615,0.5154596216351363
12kHz_DE_data/B/0007/B007_1.mat,10,B,0.9213060370167477,3.7377074017482266,4.6615583222536925,-0.08637605895059153,-4.4464407367778826e-05,0.5246720910072327,3477.5390625,1.0415340662002563,0.14037270299919455,1.247170476758065,-0.0006957666222566443,678.7868407006522,3059.7619810808546,7.8713527,3492.1875,0.14037269595692944,18.719831466674805,0.0025590902660042048,3.719801425933838,0.004527899902313948,0.5193766147178932
12kHz_DE_data/B/0007/B007_1.mat,11,B,0.9208384531611205,4.001180914289781,5.008255651423649,-0.0013563990942251358,-6.225101551092394e-05,0.5660797953605652,3477.5390625,1.0907518863677979,0.14147818043789814,1.2516943769030315,-0.0037023615113911845,684.6502628029542,3063.6984363102274,7.864894,3480.46875,0.14147816674253852,20.11480712890625,0.0025578602217137814,3.8355093002319336,0.004537877626717091,0.5215434619551629
12kHz_DE_data/B/0007/B007_1.mat,12,B,0.9213940039018297,4.035463059218695,5.042844356273633,-0.017128988429352177,3.0973192038951916e-05,0.5660797953605652,3477.5390625,1.0775946378707886,0.14027629222459745,1.2496321443750318,-0.015407722935546196,679.64153604479,3065.058585325419,7.853726,3480.46875,0.1402762888051364,17.471033096313477,0.0025714545045048,3.676788568496704,0.004520724527537823,0.5183765313776147
12kHz_DE_data/B/0007/B007_1.mat,13,B,0.9165950545554069,3.8365803668737763,4.7809688238327395,-0.0820468516721169,0.00015419377541199235,0.5253086090087891,3477.5390625,1.0368234515190125,0.13692104915633457,1.246153701113155,-0.013993117292271979,697.495449777094,3042.110712380436,7.883526,3483.3984375,0.13692096233357043,16.36974334716797,0.0025256755761802197,3.5566089153289795,0.004400125239044428,0.5162096841403451
12kHz_DE_data/B/0007/B007_1.mat,14,B,0.9182426305065069,3.435308104035112,4.271536938884012,-0.1469570243298537,0.0001481972503753847,0.47253039479255676,3477.5390625,0.9445602595806122,0.13755109599458848,1.2434217861960069,-0.01025036659458518,695.786403817178,3055.960621968219,7.8587637,3492.1875,0.1375510161608684,18.222858428955078,0.0025263819843530655,3.7341158390045166,0.0044782282784581184,0.5150429202433536
12kHz_DE_data/B/0007/B007_2.mat,0,B,0.9177645664583436,3.737628932488109,4.621786964123345,-0.2252325257335408,0.00017490286110842136,0.5477153062820435,3430.6640625,1.084579348564148,0.14654084612773377,1.2365558613693415,0.0242582777235614,658.7855471120764,3102.384678250947,7.3440857,3489.2578125,0.14654074175061801,22.002548217773438,0.002598887775093317,4.083639144897461,0.004740836564451456,0.5242103508625718
12kHz_DE_data/B/0007/B007_2.mat,1,B,0.9190793199440671,3.6927871417794,4.5918274045195995,-0.20205618910974277,0.000198036317831793,0.5477153062820435,3433.59375,1.084579348564148,0.1483203025924829,1.2434584578508987,0.024095506803917484,650.6627983750076,3109.017094442412,7.3521466,3489.2578125,0.14832017038401255,25.339134216308594,0.0026101265102624893,4.291377067565918,0.004825229290872812,0.5241270105842154
12kHz_DE_data/B/0007/B007_2.mat,2,B,0.9249871936878094,3.475698995170465,4.328970185760417,-0.1993504551310128,0.0002636736755039237,0.5237067937850952,3430.6640625,1.0351991057395935,0.15067668244842772,1.2454962848471212,0.03122823957345212,632.7726062718241,3124.398396061554,7.3056164,3489.2578125,0.1506764517429886,22.94140625,0.0026587063912302256,4.15315580368042,0.0049205925315618515,0.5257104758729895
12kHz_DE_data/B/0007/B007_2.mat,3,B,0.921526981836385,3.6319171813115525,4.525024648184573,-0.16305844375131073,0.00015339375280230645,0.5443041920661926,3430.6640625,1.0702850818634033,0.1498669063444895,1.2459052401961181,0.03717627475739731,645.2535867982434,3117.496371395831,7.278966,3489.2578125,0.1498668278426703,26.858776092529297,0.0025996353942900896,4.454609394073486,0.004892882890999317,0.5264605383781982
12kHz_DE_data/B/0007/B007_2.mat,4,B,0.917074671189882,4.010600361799969,5.002500421461422,-0.1030058968706129,8.959732093535422e-05,0.6000194549560547,3430.6640625,1.1349342465400696,0.14960838797779236,1.2473195956085856,0.02860656247456289,661.1279898299596,3104.0363509061517,7.3221636,3489.2578125,0.1496083611488132,27.430744171142578,0.002618564758449793,4.406200885772705,0.004890342243015766,0.5243770314192849
12kHz_DE_data/B/0007/B007_2.mat,5,B,0.9213448379983775,4.033337866406964,5.034846248110967,-0.119137296546584,0.0001953425467818306,0.6000194549560547,3430.6640625,1.1349342465400696,0.14876498692298726,1.2483075841504787,0.03386448592283914,652.8936088608489,3107.816075020218,7.3503346,3489.2578125,0.14876485867128023,24.200756072998047,0.002637355588376522,4.213750839233398,0.00487781036645174,0.5234602883573631
12kHz_DE_data/B/0007/B007_2.mat,6,B,0.9223554133898865,3.6452874100366115,4.5577733418194235,-0.12915296075047378,0.00018068277293544573,0.5341026186943054,3430.6640625,1.0488436222076416,0.1465186578210841,1.2503193381238875,0.04074504954494924,643.5050312377297,3111.5074533300935,7.236188,3489.2578125,0.14651854641453244,24.72892189025879,0.002564714290201664,4.271618366241455,0.0047098184004426,0.5226268855737978
12kHz_DE_data/B/0007/B007_2.mat,7,B,0.9190466838086424,3.764985975722952,4.699431135758135,-0.14292307819409178,8.092060809000637e-05,0.5473904609680176,3430.6640625,1.042833536863327,0.14538977422330046,1.2481935300764109,0.03663956816689018,655.4304328972513,3100.9334653850847,7.3515015,3489.2578125,0.14538975170402302,26.595218658447266,0.002603396773338318,4.32897424697876,0.004747352562844753,0.521710142511876
12kHz_DE_data/B/0007/B007_2.mat,8,B,0.9171578244670016,3.7124778054157526,4.621692955913516,-0.15687080149082044,-3.3230697978372824e-05,0.5473904609680176,3430.6640625,1.0490060448646545,0.1474461234935259,1.244907901978581,0.04030538978379667,657.7577134256768,3093.398986833025,7.4093585,3489.2578125,0.14744611974883842,25.064821243286133,0.002606454538181424,4.2898759841918945,0.004834919702261686,0.5254604550379198
12kHz_DE_data/B/0007/B007_2.mat,9,B,0.9212070153719147,3.757895485503475,4.68844092721309,-0.12302262465500968,-0.00016358489735557668,0.5631466507911682,3430.6640625,1.0707723498344421,0.14985692203516965,1.2476240878087261,0.05139147510487413,645.7963271335881,3104.8457577773042,7.374313,3489.2578125,0.14985683274991593,25.608678817749023,0.0026033567264676094,4.348745346069336,0.004794551525264978,0.5215434619551629
12kHz_DE_data/B/0007/B007_2.mat,10,B,0.9159440293942641,3.8091118866870683,4.7408880711424075,-0.15004915063985624,-0.0002620341184301651,0.5631466507911682,3430.6640625,1.0818179249763489,0.14784198194743747,1.244617698860422,0.048495865826388464,668.3593839129468,3091.2834873995644,7.4422493,3489.2578125,0.14784174973351474,27.8678035736084,0.0026285452768206596,4.424667835235596,0.004857511259615421,0.5195432952746062
12kHz_DE_data/B/0007/B007_2.mat,11,B,0.9123452663338567,3.64061651093764,4.515829946383251,-0.16943416095072594,-0.0004030549258274429,0.528742253780365,3430.6640625,1.048356294631958,0.14523426243555296,1.2404025342370122,0.030516945325890422,678.8179221792662,3076.440319029188,7.439448,3489.2578125,0.14523370315434994,25.535757064819336,0.0025936500169336796,4.293498516082764,0.004722208715975285,0.5206267188932411
12kHz_DE_data/B/0007/B007_2.mat,12,B,0.9097687700245568,3.8411507983502164,4.778469309747722,-0.09324639316076189,-0.0005217002227609556,0.5594425201416016,3430.6640625,1.10407155752182,0.14564450850980448,1.24402023262593,0.03043979006040665,687.3910868829618,3073.177424158303,7.4757905,3492.1875,0.14564357413885476,25.10814666748047,0.002564597874879837,4.268938064575195,0.004665922839194536,0.5193766147178932
12kHz_DE_data/B/0007/B007_2.mat,13,B,0.9116364211732974,3.851511053191577,4.8055801240481335,-0.0946318948399214,-0.00043466201390401693,0.5594425201416016,3430.6640625,1.10407155752182,0.14525273650043527,1.2477129255627808,0.031548826386430494,682.9046225818103,3072.393810512013,7.401741,3492.1875,0.14525208614611548,24.549760818481445,0.0026298046577721834,4.238005638122559,0.004795950837433338,0.5205433786148845
12kHz_DE_data/B/0007/B007_2.mat,14,B,0.9125399179709772,3.5631613251479215,4.446268673303573,-0.15422649181603987,-0.00033119087279010276,0.5191267728805542,3430.6640625,1.032925009727478,0.14569275020278233,1.2478437734189516,0.026030565098299818,683.4503966649607,3081.526487523438,7.3453336,3492.1875,0.14569237376834834,24.692493438720703,0.0026000149082392454,4.257082939147949,0.004714835435152054,0.5205433786148845
12kHz_DE_data/B/0007/B007_3.mat,0,B,0.8650044789038908,3.9793276832145907,4.936201326226237,-0.14600273332643132,-0.00038782628919519386,0.6138187646865845,3380.859375,1.168883204460144,0.15425187708762614,1.2404611329235045,0.012427160497407138,765.9783631048311,2974.319108804222,7.1913033,3439.453125,0.15425138954260845,23.684524536132812,0.002749757608398795,4.138979434967041,0.004982339683920145,0.5087090590882574
12kHz_DE_data/B/0007/B007_3.mat,1,B,0.871421839957295,3.8469725252892766,4.783599396690147,-0.1458975386197361,-0.00020994622828432815,0.5915651321411133,3380.859375,1.1360713243484497,0.15377420250558796,1.243471162118407,0.014698111675069894,758.1995829358694,2983.560523891222,7.1682444,3439.453125,0.15377405918688236,23.4749755859375,0.0027521145530045033,4.160437107086182,0.004987718537449837,0.5067088924077007
12kHz_DE_data/B/0007/B007_3.mat,2,B,0.8791588517621147,3.5149167955595364,4.365853103009624,-0.21343278572053492,-0.00024660240207140304,0.5445061922073364,3380.859375,1.0431584417819977,0.15491296775266683,1.2420928735772379,0.023654802726894398,739.4973314866996,3001.334707617397,7.1403193,3439.453125,0.15491277147218718,22.130273818969727,0.002749941311776638,4.0741095542907715,0.005041460506618023,0.5060421701808484
12kHz_DE_data/B/0007/B007_3.mat,3,B,0.8700433022183974,3.362483463923964,4.164795626519354,-0.24835579376521855,-0.0003374713079823171,0.5194911360740662,3380.859375,1.025777816772461,0.1544962649316544,1.2386070210237252,0.00843485002100351,760.1120073762531,2983.2741306826188,7.1757545,3439.453125,0.15449589635633765,23.216590881347656,0.0027456122916191816,4.125805854797363,0.005009117536246777,0.5071255937994833
12kHz_DE_data/B/0007/B007_3.mat,4,B,0.8674174213641117,3.820553459231071,4.745476442757113,-0.14981717793332505,-0.0003259790531777374,0.5898255705833435,3380.859375,1.173431396484375,0.15438223201782705,1.2420913601563512,0.020742764601395684,764.1159271924915,2971.5283987060275,7.2993445,3439.453125,0.1543818878640337,22.8326473236084,0.002755501540377736,4.102496147155762,0.004996017087250948,0.5106258854904575
12kHz_DE_data/B/0007/B007_3.mat,5,B,0.8686138254283129,3.8232667161574128,4.77584329921948,-0.07456195052079684,-0.00017934080221766635,0.5898255705833435,3380.859375,1.173431396484375,0.1542726716100849,1.2491525320494774,0.022948526176231658,758.2240188633285,2979.461150092285,7.3815546,3439.453125,0.15427256736889342,24.33572006225586,0.0027459547854959965,4.19425106048584,0.004967929795384407,0.5057088090674223
12kHz_DE_data/B/0007/B007_3.mat,6,B,0.8729865253255756,4.042004660392193,5.058389167103005,-0.09134807234914977,-0.00010703008746683432,0.6300622820854187,3380.859375,1.1661218404769897,0.15587866294549058,1.2514555504198115,0.00952837424490775,750.4331294724718,2993.385697049314,7.373715,3439.453125,0.1558786262007535,26.33929443359375,0.0027826442383229733,4.287225246429443,0.005090938415378332,0.5026252187682306
12kHz_DE_data/B/0007/B007_3.mat,7,B,0.8793983012348413,3.979557443666442,4.958007002869035,-0.16243813994684286,-9.571376607042718e-05,0.6300622820854187,3380.859375,1.2090047001838684,0.1583247109761408,1.2458689371926275,0.010452372451923842,733.7531111640504,2995.862179499726,7.4684973,3439.453125,0.1583246820446942,23.103017807006836,0.0028260129038244486,4.106091022491455,0.005134725011885166,0.507708975747979
12kHz_DE_data/B/0007/B007_3.mat,8,B,0.8754452541206433,3.6473195978758564,4.527117134341997,-0.20309538950020345,-4.80424055634406e-06,0.5789424180984497,3380.859375,1.115929365158081,0.1587309262484071,1.2412175606848384,-0.0010997778730158446,741.2324724389749,2995.9015389312917,7.391643,3442.3828125,0.15873092617570314,24.962926864624023,0.002821947680786252,4.198925495147705,0.005164632573723793,0.5107925660471706
12kHz_DE_data/B/0007/B007_3.mat,9,B,0.8821227805538424,3.676589593474001,4.569201428864599,-0.14895417387091925,8.161125903886084e-05,0.5773180723190308,3380.859375,1.1297363638877869,0.15702543284681597,1.2427825604864622,0.0034937177693346723,729.2845804347324,3007.17195563505,7.3789268,3442.3828125,0.15702541163879274,25.144060134887695,0.002805806929245591,4.204675197601318,0.00508621521294117,0.5098758229852488
12kHz_DE_data/B/0007/B007_3.mat,10,B,0.8710155374064666,4.723121148161248,5.928966127369924,0.11088842557320255,0.00021183014481994177,0.724761962890625,3380.859375,1.3920691013336182,0.1534497930818603,1.2553068069489357,0.0351232037390556,760.4877206452563,2983.9642749595396,7.5345783,3442.3828125,0.15344964687106802,24.47751235961914,0.0027571346145123243,4.147274494171143,0.004962406121194363,0.502208517376448
12kHz_DE_data/B/0007/B007_3.mat,11,B,0.8599236349830764,4.7779703815487125,6.014719990313396,0.13841936563270707,0.0002695216647016423,0.724761962890625,3380.859375,1.3920691013336182,0.15168824940495457,1.2588441346352919,0.03316721300021407,779.435795955065,2957.9139468545104,7.5635037,3451.171875,0.15168800995995682,22.740806579589844,0.0027673093136399984,4.05112886428833,0.004923117347061634,0.5006250520876739
12kHz_DE_data/B/0007/B007_3.mat,12,B,0.8740301957015639,4.050884731198064,5.085273332378472,-0.0038777415724720043,0.00025128828445789014,0.6180892586708069,3380.859375,1.1748932600021362,0.15258130005687767,1.2553488113795714,0.02355248287502654,747.8700110526111,2984.606602031603,7.4787164,3439.453125,0.1525810931316362,24.92361831665039,0.002740747993811965,4.168097019195557,0.004915373399853706,0.506292191015918
12kHz_DE_data/B/0007/B007_3.mat,13,B,0.8633080633057992,3.910356945722435,4.91080872907391,0.019708079450898364,0.00029044870482024027,0.59047532081604,3380.859375,1.1752181649208069,0.15100292096302217,1.2558466649479032,0.01783458110824911,774.8515941026359,2972.9469755175155,7.534899,3442.3828125,0.1510026416289284,23.13968276977539,0.002743811346590519,4.04978609085083,0.0048962743021547794,0.5035419618301525
12kHz_DE_data/B/0007/B007_3.mat,14,B,0.8626245541420494,3.9768352296015492,4.968289844458835,-0.09522906809291465,0.00026931854876632616,0.59047532081604,3380.859375,1.1752181649208069,0.14847869894554938,1.2493074411139635,0.029294072641364403,776.5625969527443,2957.067164506765,7.6533966,3445.3125,0.14847845469320586,22.270404815673828,0.0027063428424298763,3.9669361114501953,0.004813717678189278,0.5032086007167264
12kHz_DE_data/B/0014/B014_0.mat,0,B,0.8955976918038963,10.07992805322337,15.618284387637514,12.73604070478435,0.00026371641570888945,1.9653253555297852,3257.8125,3.8068296909332275,0.1949741451667635,1.549444034232266,0.12355457126134445,700.2914278478898,2934.0466937116953,8.301624,3413.0859375,0.19497396681906604,40.688941955566406,0.003317197086289525,5.155117511749268,0.006425288040190935,0.4552879406617218
12kHz_DE_data/B/0014/B014_0.mat,1,B,0.8380639669696149,7.706967019100463,11.173536459572725,5.977225578129747,0.0002632291398582917,1.1992813348770142,1435.546875,2.3462129831314087,0.15561002556480177,1.4497968437920041,0.04118440817323121,878.4396181787157,2834.1500518952835,8.310939,3413.0859375,0.15560980292609522,20.75250816345215,0.002918635029345751,3.8951005935668945,0.004911081865429878,0.4414534544545379
12kHz_DE_data/B/0014/B014_0.mat,2,B,0.8395833414736337,11.16547914671606,16.470517688320633,12.50004798574169,0.00030802064769765516,1.4734718799591064,1435.546875,2.89638090133667,0.13196673967917552,1.4751286059264246,0.10116502188480078,859.6408875979083,2808.2040413426917,8.387666,3410.15625,0.1319663802065961,32.288150787353516,0.002452872460708022,4.5425028800964355,0.004195875488221645,0.41986832236019667
12kHz_DE_data/B/0014/B014_0.mat,3,B,0.7299364262734932,13.313834827263996,20.103797704080673,22.44558413545949,0.0003261591954533287,1.7075408697128296,1435.546875,3.130449891090393,0.1282531210468995,1.509993023404157,0.29304678317403116,1064.5769163039565,2519.8985855938486,8.458157,3395.5078125,0.1282527063201782,23.67955780029297,0.002347525442019105,4.061025142669678,0.0040303785353899,0.39094924577048085
12kHz_DE_data/B/0014/B014_0.mat,4,B,0.7790082208693115,16.165650070888084,24.91600971678255,30.372938291944763,0.00036198969464021504,2.256409168243408,3251.953125,4.224612832069397,0.13958047825683778,1.5412933972555825,0.6297150647942013,1019.7873141301707,2627.6534635265534,8.520143,3395.5078125,0.13958000886183,33.40684127807617,0.002583826892077923,4.522684574127197,0.004525570664554834,0.3931994332861072
12kHz_DE_data/B/0014/B014_0.mat,5,B,0.7024470462496897,18.961492620059897,28.451865044716335,40.90396771802512,0.00018928054515890836,2.256409168243408,1435.546875,4.224612832069397,0.11899955417208705,1.5005076664891461,0.6647630355803821,1103.7178023063277,2482.350984051617,8.322829,3389.6484375,0.11899940363729017,69.34601593017578,0.0021789339371025562,6.098001956939697,0.0039649661630392075,0.39819984998749897
